KREIS;GEMEINDE;TYP;Modell;HERSTELLER;NABENHOEHE;ROTORDURCHMESSER;SCHALLLEISTUNGSPEGEL;LEISTUNG;LEISTUNGSBEZUG;OSTWERT (EPSG:4647);NORDWERT (EPSG:4647);GENEHMIGT_AM;INBETRIEBNAHME;STATUS;BST_NR;ANL_NR;DATENDATUM;DATENQUELLE;Coords;Wetter-ID;Coords UTM;Distance UTM to old
Schleswig-Flensburg;Kropp;Vestas V112;Vestas V112/3075;Vestas;94.0;112.0;107,5 dB(A);3075;kW Nennleist. Rotor.;32534388;6025010;26.11.2013 00:00;15.07.2014 00:00;in Betrieb;59053000022;6;13.07.2021;LLUR SH, Abtl. 7;[54.4115609, 9.5093382];2303;('54.371721703063166', '9.52934028550249');4,6210184985837435
Schleswig-Flensburg;Kropp;Vestas V112;Vestas V112/3075;Vestas;94.0;112.0;105,5 dB(A);3075;kW Nennleist. Rotor.;32533974;6025025;26.11.2013 00:00;27.05.2014 00:00;in Betrieb;59053900026;3;13.07.2021;LLUR SH, Abtl. 7;[54.4115609, 9.5093382];2303;('54.371884279852694', '9.522969522478071');4,504385665793123
Schleswig-Flensburg;Tetenhusen;Vestas V112;Vestas V112/3075;Vestas;94.0;112.0;107,5 dB(A);3075;kW Nennleist. Rotor.;32534051;6024698;26.11.2013 00:00;15.07.2014 00:00;in Betrieb;59053900026;4;13.07.2021;LLUR SH, Abtl. 7;[54.3495758, 9.5009972];2303;('54.36894039593756', '9.524117321389339');2,6277978234440447
Schleswig-Flensburg;Kropp;Vestas V112;Vestas V112/3075;Vestas;94.0;112.0;107.5;3075;kW Nennleist. Rotor.;32534753;6024771;26.11.2013 00:00;15.07.2014 00:00;in Betrieb;59053900026;5;13.07.2021;LLUR SH, Abtl. 7;[54.4115609, 9.5093382];2303;('54.369549053545576', '9.534930604715646');4,963155959822167
Schleswig-Flensburg;JÃÂÃÂ¶rl;Vestas V112;Vestas V112/3075;Vestas;93.0;114.0;105.2;3075;kW Nennleist. Rotor.;32514652;6055512;01.10.2014 00:00;30.06.2015 00:00;in Betrieb;59132000004;1;13.07.2021;LLUR SH, Abtl. 7;[54.6102828, 9.2913085];1379;('54.646795445810284', '9.22706009554374');5,8084029930820025
Nordfriesland;ReuÃÂÃÂ¸enkÃÂÃÂ¶ge;Vestas V-112;Vestas V112/3300;Vestas;94.0;112.0;106,5 dB(A) / 105,6 dB(A);3300;kW Nennleist. Rotor.;32495024;6050364;13.01.2014 00:00;08.08.2014 00:00;in Betrieb;54108332280;83;13.07.2021;LLUR SH, Abtl. 7;[54.6054055, 8.9194551];4919;('54.600718762550166', '8.922974739984252');0,569136734561795
Nordfriesland;ReuÃÂÃÂ¸enkÃÂÃÂ¶ge;Vestas V-112;Vestas V112/3300;Vestas;94.0;112.0;106,5 dB(A);3300;kW Nennleist. Rotor.;32495043;6050013;13.01.2014 00:00;11.08.2014 00:00;in Betrieb;54108332280;84;13.07.2021;LLUR SH, Abtl. 7;[54.6054055, 8.9194551];4919;('54.59756450850722', '8.923274777964746');0,9070653150943575
Nordfriesland;ReuÃÂÃÂ¸enkÃÂÃÂ¶ge;Vestas V-112;Vestas V112/3300;Vestas;94.0;112.0;106,5 dB(A);3300;kW Nennleist. Rotor.;32495605;6050239;13.01.2014 00:00;25.08.2014 00:00;in Betrieb;54108332280;85;13.07.2021;LLUR SH, Abtl. 7;[54.6054055, 8.9194551];4919;('54.59960077391969', '8.931970109206567');1,0352082822113688
Nordfriesland;ReuÃÂÃÂ¸enkÃÂÃÂ¶ge;Vestas V-112;Vestas V112/3300;Vestas;94.0;112.0;106,5 dB(A) / 105,9 dB(A);3300;kW Nennleist. Rotor.;32496876;6049899;21.01.2014 00:00;05.12.2014 00:00;in Betrieb;54108332280;86;13.07.2021;LLUR SH, Abtl. 7;[54.6054055, 8.9194551];4919;('54.59655464460427', '8.951647438175588');2,302008796036858
Nordfriesland;ReuÃÂÃÂ¸enkÃÂÃÂ¶ge;Vestas V-112;Vestas V112/3300;Vestas;94.0;112.0;106,5 dB(A) / 102,0 dB(A);3300;kW Nennleist. Rotor.;32497095;6049294;21.01.2014 00:00;28.11.2014 00:00;in Betrieb;54108332280;87;13.07.2021;LLUR SH, Abtl. 7;[54.6054055, 8.9194551];4919;('54.59111880143001', '8.955043057858834');2,796377153631165
Nordfriesland;ReuÃÂÃÂ¸enkÃÂÃÂ¶ge;Vestas V-112;Vestas V112/3300;Vestas;94.0;112.0;106,5 dB(A);3300;kW Nennleist. Rotor.;32497241;6049747;21.01.2014 00:00;16.12.2014 00:00;in Betrieb;54108332280;88;13.07.2021;LLUR SH, Abtl. 7;[54.6054055, 8.9194551];4919;('54.5951907419373', '8.957298252495766');2,6971531571141254
Nordfriesland;Risum-Lindholm;Vestas V-112;Vestas V112/3300;Vestas;94.0;112.0;106,5 dB(A) / 106,5 dB(A);3300;kW Nennleist. Rotor.;32489859;6064652;24.11.2014 00:00;27.08.2015 00:00;in Betrieb;54109000014;1;13.07.2021;LLUR SH, Abtl. 7;[54.7591797, 8.8697526];2907;('54.72904613828259', '8.842528249692862');3,7849921508498876
Nordfriesland;Risum-Lindholm;Vestas V-112;Vestas V112/3300;Vestas;94.0;112.0;106,5 dB(A) / 105,5 dB(A);3300;kW Nennleist. Rotor.;32489815;6064314;24.11.2014 00:00;27.08.2015 00:00;in Betrieb;54109000014;2;13.07.2021;LLUR SH, Abtl. 7;[54.7591797, 8.8697526];2907;('54.7260077130621', '8.841856837646604');4,106514082499797
Nordfriesland;DagebÃÂÃÂ¼ll;Vestas V-112;Vestas V112/3300;Vestas;94.0;112.0;106,5 dB(A) / 105,5 dB(A);3300;kW Nennleist. Rotor.;32490307;6064367;24.11.2014 00:00;28.08.2015 00:00;in Betrieb;54109000014;6;13.07.2021;LLUR SH, Abtl. 7;[54.7306651, 8.7130636];2907;('54.72649373598489', '8.849494359031615');8,801860529549185
Nordfriesland;Risum-Lindholm;Vestas V-112;Vestas V112/3300;Vestas;94.0;112.0;106,5 dB(A) / 105,0 dB(A);3300;kW Nennleist. Rotor.;32490139;6065254;10.10.2014 00:00;08.06.2015 00:00;in Betrieb;54109519384;5;13.07.2021;LLUR SH, Abtl. 7;[54.7591797, 8.8697526];2907;('54.73446175347471', '8.846855735786496');3,1217365464630094
Nordfriesland;Risum-Lindholm;Vestas V-112;Vestas V112/3300;Vestas;94.0;112.0;106,5 dB(A) / 105,5 dB(A);3300;kW Nennleist. Rotor.;32490319;6064973;10.10.2014 00:00;29.06.2015 00:00;in Betrieb;54109519384;6;13.07.2021;LLUR SH, Abtl. 7;[54.7591797, 8.8697526];2907;('54.73193996412419', '8.849660527810578');3,296815131426853
Nordfriesland;Risum-Lindholm;Vestas V-112;Vestas V112/3300;Vestas;94.0;112.0;106,5 dB(A) / 106,5 dB(A);3300;kW Nennleist. Rotor.;32490366;6065586;24.11.2014 00:00;27.08.2015 00:00;in Betrieb;54109519384;7;13.07.2021;LLUR SH, Abtl. 7;[54.7591797, 8.8697526];2907;('54.73744976653874', '8.850370105471965');2,7219711826463637
Nordfriesland;Risum-Lindholm;Vestas V-112;Vestas V112/3000;Vestas;94.0;112.0;106,5/105,9;3200;kW Nennleist. Rotor.;32492560;6070849;13.03.2014 00:00;10.11.2014 00:00;in Betrieb;54109900028;1;13.07.2021;LLUR SH, Abtl. 7;[54.7591797, 8.8697526];2907;('54.78478433443323', '8.884311192148104');3,0003356201058864
Nordfriesland;Risum-Lindholm;Vestas V-112;Vestas V112/3000;Vestas;94.0;112.0;106,5/101,0;3200;kW Nennleist. Rotor.;32494134;6070167;13.03.2014 00:00;10.11.2014 00:00;in Betrieb;54109900028;2;13.07.2021;LLUR SH, Abtl. 7;[54.7591797, 8.8697526];2907;('54.77867624711204', '8.90879996808751');3,3205819771893084
Nordfriesland;Risum-Lindholm;Vestas V-112;Vestas V112/3000;Vestas;94.0;112.0;106,5/101,0;3200;kW Nennleist. Rotor.;32494502;6070517;13.03.2014 00:00;15.11.2014 00:00;in Betrieb;54109900028;3;13.07.2021;LLUR SH, Abtl. 7;[54.7591797, 8.8697526];2907;('54.78182577111517', '8.914514707613172');3,828105722005602
Nordfriesland;Risum-Lindholm;Vestas V-112;Vestas V112/3000;Vestas;94.0;112.0;106,5/101,0;3200;kW Nennleist. Rotor.;32493193;6069749;13.03.2014 00:00;15.11.2014 00:00;in Betrieb;54109900028;4;13.07.2021;LLUR SH, Abtl. 7;[54.7591797, 8.8697526];2907;('54.77490791208274', '8.894179858623886');2,353176255848124
Nordfriesland;Risum-Lindholm;Vestas V-112;Vestas V112/3000;Vestas;94.0;112.0;106,5/101,0;3200;kW Nennleist. Rotor.;32493718;6069981;13.03.2014 00:00;21.11.2014 00:00;in Betrieb;54109900028;5;13.07.2021;LLUR SH, Abtl. 7;[54.7591797, 8.8697526];2907;('54.77699967994966', '8.902336358643257');2,8867371393148185
Nordfriesland;Risum-Lindholm;Vestas V-112;Vestas V112/3000;Vestas;94.0;112.0;106,5/102,5;3000;kW Nennleist. Rotor.;32493481;6069553;13.03.2014 00:00;17.12.2014 00:00;in Betrieb;54109900028;6;13.07.2021;LLUR SH, Abtl. 7;[54.7591797, 8.8697526];2907;('54.77315033255401', '8.898661438329597');2,425076717559891
Nordfriesland;Risum-Lindholm;Vestas V-112;Vestas V112/3000;Vestas;94.0;112.0;106,5/101,0;3000;kW Nennleist. Rotor.;32493905;6069697;13.03.2014 00:00;04.12.2014 00:00;in Betrieb;54109900028;7;13.07.2021;LLUR SH, Abtl. 7;[54.7591797, 8.8697526];2907;('54.774449750174426', '8.905249529978155');2,847731331306494
Nordfriesland;Risum-Lindholm;Vestas V-112;Vestas V112/3000;Vestas;94.0;112.0;106,5/101,0;3000;kW Nennleist. Rotor.;32494356;6069860;13.03.2014 00:00;13.12.2014 00:00;in Betrieb;54109900028;8;13.07.2021;LLUR SH, Abtl. 7;[54.7591797, 8.8697526];2907;('54.77591986234535', '8.912257418958301');3,310140547999408
Nordfriesland;Risum-Lindholm;Vestas V-112;Vestas V112/3000;Vestas;94.0;112.0;106,5/101,0;3000;kW Nennleist. Rotor.;32493936;6069333;13.03.2014 00:00;10.12.2014 00:00;in Betrieb;54109900028;9;13.07.2021;LLUR SH, Abtl. 7;[54.7591797, 8.8697526];2907;('54.771178949466986', '8.90573904756107');2,6738927334823073
Nordfriesland;Risum-Lindholm;Vestas V-112;Vestas V112/3000;Vestas;94.0;112.0;106,5/101,0;3000;kW Nennleist. Rotor.;32494384;6069514;13.03.2014 00:00;11.12.2014 00:00;in Betrieb;54109900028;10;13.07.2021;LLUR SH, Abtl. 7;[54.7591797, 8.8697526];2907;('54.772810761914336', '8.91269940622301');3,1534010790841243
Nordfriesland;Risum-Lindholm;Vestas V-112;Vestas V112/3000;Vestas;94.0;112.0;106,5/101,0;3000;kW Nennleist. Rotor.;32494242;6069152;13.03.2014 00:00;14.12.2014 00:00;in Betrieb;54109900028;11;13.07.2021;LLUR SH, Abtl. 7;[54.7591797, 8.8697526];2907;('54.769555949594164', '8.910499202755648');2,8658838827742765
Nordfriesland;Simonsberg;Vestas V-112;Vestas V112/3000;Vestas;84.0;112.0;106.5;3000;kW Nennleist. Rotor.;32498667;6033169;14.07.2011 00:00;06.09.2012 00:00;in Betrieb;54120323055;5;13.07.2021;LLUR SH, Abtl. 7;[54.4365923, 8.9600588];4919;('54.4462077814099', '8.979443778771698');1,6514884124177556
Nordfriesland;Simonsberg;Vestas V-112;Vestas V112/3000;Vestas;84.0;112.0;106.5;3000;kW Nennleist. Rotor.;32498581;6032918;29.11.2011 00:00;11.09.2012 00:00;in Betrieb;54120323055;7;13.07.2021;LLUR SH, Abtl. 7;[54.4365923, 8.9600588];4919;('54.443951749123656', '8.978118773664065');1,4297300606421166
Nordfriesland;Simonsberg;Vestas V-112;Vestas V112/3450;Vestas;84.0;112.0;105.2;3000;kW Nennleist. Rotor.;32498996;6032689;29.11.2011 00:00;04.09.2012 00:00;in Betrieb;54120323055;8;13.07.2021;LLUR SH, Abtl. 7;[54.4365923, 8.9600588];4919;('54.44189465771649', '8.984518921607034');1,693256244442826
Nordfriesland;SprakebÃÂÃÂ¼ll;Vestas V-112;Vestas V112;Vestas;94.0;112.0;106,5/105,5;3400;kW Nennleist. Rotor.;32505836;6070562;18.07.2013 00:00;10.04.2014 00:00;in Betrieb;54124332615;11;13.07.2021;LLUR SH, Abtl. 7;[54.774857, 9.0770564];2907;('54.78222635791442', '9.090741561385327');1,2034999616262358
Nordfriesland;SprakebÃÂÃÂ¼ll;Vestas V-112;Vestas V112;Vestas;94.0;112.0;106,5/102,5;3400;kW Nennleist. Rotor.;32506157;6070455;18.07.2013 00:00;10.04.2014 00:00;in Betrieb;54124332615;12;13.07.2021;LLUR SH, Abtl. 7;[54.774857, 9.0770564];2907;('54.78126094228875', '9.095730379761116');1,3971666754348036
Nordfriesland;SprakebÃÂÃÂ¼ll;Vestas V-112;Vestas V112;Vestas;94.0;112.0;106,5/106,0;3400;kW Nennleist. Rotor.;32506002;6070167;18.07.2013 00:00;10.04.2014 00:00;in Betrieb;54124332615;13;13.07.2021;LLUR SH, Abtl. 7;[54.774857, 9.0770564];2907;('54.778674639414795', '9.093314451662579');1,12921019403186
Nordfriesland;SprakebÃÂÃÂ¼ll;Vestas V-112;Vestas V112/3450;Vestas;94.0;112.0;106,5/106,5;3400;kW Nennleist. Rotor.;32506039;6069788;18.07.2013 00:00;10.04.2014 00:00;in Betrieb;54124332615;14;13.07.2021;LLUR SH, Abtl. 7;[54.774857, 9.0770564];2907;('54.775268220654816', '9.09388181090815');1,0837099704132918
Nordfriesland;SprakebÃÂÃÂ¼ll;Vestas V-112;Vestas V112/3450;Vestas;94.0;112.0;106,5/102,6;3400;kW Nennleist. Rotor.;32506370;6069923;18.07.2013 00:00;10.04.2014 00:00;in Betrieb;54124332615;15;13.07.2021;LLUR SH, Abtl. 7;[54.774857, 9.0770564];2907;('54.77647734007961', '9.09903046533971');1,4255038461071181
Schleswig-Flensburg;Jardelund;Vestas V-112;Vestas V112/3450;Vestas;119.0;112.0;106,5 dB(A);3000;kW Nennleist. Rotor.;32513971;6078453;02.10.2014 00:00;21.10.2015 00:00;in Betrieb;59129242555;1;13.07.2021;LLUR SH, Abtl. 7;[54.8357922, 9.2111032];1379;('54.852979325484256', '9.217609472992335');1,958405024065772
Schleswig-Flensburg;Jardelund;Vestas V-112;Vestas V112/3450;Vestas;119.0;112.0;106,5 db(A);3000;kW Nennleist. Rotor.;32513481;6078361;02.10.2014 00:00;27.10.2015 00:00;in Betrieb;59129242556;2;13.07.2021;LLUR SH, Abtl. 7;[54.8357922, 9.2111032];1379;('54.85216599535062', '9.209973096118603');1,8241868822879708
Schleswig-Flensburg;Jerrishoe;Vestas V-112;Vestas V112;Vestas;94.0;112.0;106,5 dB(A);3000;kW Nennleist. Rotor.;32522061;6058049;24.02.2014 00:00;08.12.2014 00:00;in Betrieb;59131299995;1;13.07.2021;LLUR SH, Abtl. 7;[54.6569528, 9.3701504];1379;('54.66932526070969', '9.342065956674105');2,276219519692432
Schleswig-Flensburg;Jerrishoe;Vestas V-112;Vestas V112;Vestas;94.0;112.0;106,5 dB(A);3000;kW Nennleist. Rotor.;32522405;6058238;24.02.2014 00:00;08.12.2014 00:00;in Betrieb;59131299995;2;13.07.2021;LLUR SH, Abtl. 7;[54.6569528, 9.3701504];1379;('54.671008581115494', '9.34741422364808');2,1448926705007865
Nordfriesland;NiebÃÂÃÂ¼ll;Vestas V112 - 40887;Vestas V112/3000;Vestas;94.0;112.0;106;3000;kW Nennleist. Rotor.;32486641;6072201;08.12.2010 00:00;02.03.2011 00:00;in Betrieb;54088900009;1;13.07.2021;LLUR SH, Abtl. 7;[54.7868097, 8.8258359];2907;('54.796811665355435', '8.792211512129416');2,4326507317530117
Nordfriesland;NiebÃÂÃÂ¼ll;Vestas V112 - 40888;Vestas V112/3000;Vestas;94.0;112.0;104.9;3000;kW Nennleist. Rotor.;32486168;6072297;08.12.2010 00:00;11.04.2011 00:00;in Betrieb;54088900009;2;13.07.2021;LLUR SH, Abtl. 7;[54.7868097, 8.8258359];2907;('54.79766156542608', '8.78484985307456');2,899990099785106
Nordfriesland;NiebÃÂÃÂ¼ll;Vestas V112 - 40889;Vestas V112/3000;Vestas;94.0;112.0;104.8;3000;kW Nennleist. Rotor.;32485706;6072432;08.12.2010 00:00;19.04.2011 00:00;in Betrieb;54088900009;3;13.07.2021;LLUR SH, Abtl. 7;[54.7868097, 8.8258359];2907;('54.798861811605704', '8.77765706462061');3,376975458389599
Nordfriesland;NiebÃÂÃÂ¼ll;Vestas V112 - 40890;Vestas V112/3000;Vestas;94.0;112.0;105.2;3000;kW Nennleist. Rotor.;32484504;6073567;08.12.2010 00:00;23.05.2011 00:00;in Betrieb;54088900009;4;13.07.2021;LLUR SH, Abtl. 7;[54.7868097, 8.8258359];2907;('54.80902594772622', '8.758899441413263');4,964841391537813
Nordfriesland;NiebÃÂÃÂ¼ll;Vestas V112 - 40891;Vestas V112/3000;Vestas;84.0;112.0;108;3000;kW Nennleist. Rotor.;32484674;6073935;28.06.2011 00:00;02.12.2011 00:00;in Betrieb;54088900009;5;13.07.2021;LLUR SH, Abtl. 7;[54.7868097, 8.8258359];2907;('54.8123382508055', '8.76152495101137');5,018228475572343
Schleswig-Flensburg;Sieverstedt;Vestas V-112 / 3.0 MW;Vestas V112/3000;Vestas;94.0;112.0;106,5 dB(A) / 106,5 dB(A);3000;kW Nennleist. Rotor.;32527659;6055014;21.01.2014 00:00;28.11.2014 00:00;in Betrieb;59159326860;1;13.07.2021;LLUR SH, Abtl. 7;[54.6431749, 9.4742464];4466;('54.64177455619751', '9.428575974116834');2,9526868753082587
Schleswig-Flensburg;Sieverstedt;Vestas V-112 / 3.0 MW;Vestas V112/3000;Vestas;94.0;112.0;106,5 dB(A) / 106,5 dB(A);3000;kW Nennleist. Rotor.;32527947;6055267;21.01.2014 00:00;01.12.2014 00:00;in Betrieb;59159326861;2;13.07.2021;LLUR SH, Abtl. 7;[54.6431749, 9.4742464];4466;('54.64403231917614', '9.433062556115772');2,6605459199680235
Schleswig-Flensburg;Sieverstedt;Vestas V-112 / 3.0 MW;Vestas V112/3000;Vestas;94.0;112.0;106,5 dB(A) / 104,5 dB(A);3000;kW Nennleist. Rotor.;32527995;6054920;21.01.2014 00:00;01.12.2014 00:00;in Betrieb;59159326862;3;13.07.2021;LLUR SH, Abtl. 7;[54.6431749, 9.4742464];4466;('54.64091127410466', '9.433773133655817');2,625179689805997
Schleswig-Flensburg;Sieverstedt;Vestas V-112 / 3.0 MW;Vestas V112/3000;Vestas;94.0;112.0;106,5 dB(A) / 102,0 dB(A);3000;kW Nennleist. Rotor.;32528575;6055600;21.01.2014 00:00;01.12.2014 00:00;in Betrieb;59159326863;4;13.07.2021;LLUR SH, Abtl. 7;[54.6431749, 9.4742464];4466;('54.64698970277271', '9.442826157839384');2,0723946580389017
Schleswig-Flensburg;Sieverstedt;Vestas V-112 / 3.0 MW;Vestas V112/3000;Vestas;94.0;112.0;106,5 dB(A) / 102,0 dB(A);3000;kW Nennleist. Rotor.;32528863;6055435;21.01.2014 00:00;01.12.2014 00:00;in Betrieb;59159326863;6;13.07.2021;LLUR SH, Abtl. 7;[54.6431749, 9.4742464];4466;('54.645490504171555', '9.447272857512475');1,7603579957328126
Schleswig-Flensburg;Sieverstedt;Vestas V-112 / 3.0 MW;Vestas V112/3000;Vestas;94.0;112.0;106,5 dB(A) / 102,0 dB(A);3000;kW Nennleist. Rotor.;32528661;6055147;21.01.2014 00:00;01.12.2014 00:00;in Betrieb;59159326864;5;13.07.2021;LLUR SH, Abtl. 7;[54.6431749, 9.4742464];4466;('54.64291385741341', '9.444114474386547');1,9455640599056752
Nordfriesland;Simonsberg;Vestas V-112 / 3MW;Vestas V112/3000;Vestas;84.0;112.0;106.5;3000;kW Nennleist. Rotor.;32499082;6032986;14.07.2011 00:00;31.08.2012 00:00;in Betrieb;54120900002;1;13.07.2021;LLUR SH, Abtl. 7;[54.4365923, 8.9600588];4919;('54.44456403411439', '8.985844069539217');1,8937483058538966
Dithmarschen;Wrohm;Vestas V112 3 MW;Vestas V112/3000;Vestas;94.0;112.0;106,5 dB(A)/102,5 dB(A);3000;kW Nennleist. Rotor.;32526294;6006792;11.02.2014 00:00;22.10.2014 00:00;in Betrieb;51086419252;1;13.07.2021;LLUR SH, Abtl. 7;[54.2135005, 9.3787016];2303;('54.208473813745435', '9.403149739519135');1,6903734344604266
Dithmarschen;Wrohm;Vestas V112 3 MW;Vestas V112/3000;Vestas;94.0;112.0;106,5 dB(A)/106,5 dB(A);3000;kW Nennleist. Rotor.;32526752;6006722;25.03.2015 00:00;23.12.2015 00:00;in Betrieb;51086419252;2;13.07.2021;LLUR SH, Abtl. 7;[54.2135005, 9.3787016];2303;('54.20782099929384', '9.410165542550672');2,147977509666158
Dithmarschen;Wrohm;Vestas V112 3 MW;Vestas V112/3000;Vestas;94.0;112.0;106,5 dB(A)/102,5 dB(A);3000;kW Nennleist. Rotor.;32526165;6006460;10.03.2014 00:00;21.10.2014 00:00;in Betrieb;51086419252;3;13.07.2021;LLUR SH, Abtl. 7;[54.2135005, 9.3787016];2303;('54.20549660266547', '9.40114300789274');1,7139527114274085
Dithmarschen;Wrohm;Vestas V112 3 MW;Vestas V112/3000;Vestas;94.0;112.0;106.5;3000;kW Nennleist. Rotor.;32526532;6006391;10.03.2014 00:00;30.10.2014 00:00;in Betrieb;51086419252;4;13.07.2021;LLUR SH, Abtl. 7;[54.2135005, 9.3787016];2303;('54.2048576106137', '9.406763341362554');2,0682884340440757
Dithmarschen;Osterrade;Vestas V112 3 MW;Vestas V112/3000;Vestas;94.0;112.0;106.5;3000;kW Nennleist. Rotor.;32526960;6006372;10.03.2014 00:00;07.11.2014 00:00;in Betrieb;51086419252;5;13.07.2021;LLUR SH, Abtl. 7;[54.1888973, 9.3531471];2303;('54.20466452125092', '9.413323137829998');4,301748037074214
Dithmarschen;Wrohm;Vestas V112 3 MW;Vestas V112/3000;Vestas;94.0;112.0;106,5 dB(A)/102,5 dB(A);3000;kW Nennleist. Rotor.;32525867;6006138;25.03.2015 00:00;30.12.2015 00:00;in Betrieb;51086419252;6;13.07.2021;LLUR SH, Abtl. 7;[54.2135005, 9.3787016];2303;('54.20261778444751', '9.396546694703623');1,680206061252484
Dithmarschen;Wrohm;Vestas V112 3 MW;Vestas V112/3000;Vestas;94.0;112.0;106,5 dB(A)/106,5 dB(A);3000;kW Nennleist. Rotor.;32526252;6006125;25.03.2015 00:00;29.12.2015 00:00;in Betrieb;51086419252;7;13.07.2021;LLUR SH, Abtl. 7;[54.2135005, 9.3787016];2303;('54.2024813796416', '9.402447532625917');1,9760973444924492
Dithmarschen;Osterrade;Vestas V112 3 MW;Vestas V112/3000;Vestas;94.0;112.0;106.5;3000;kW Nennleist. Rotor.;32526727;6006079;13.03.2014 00:00;31.10.2014 00:00;in Betrieb;51086419252;8;13.07.2021;LLUR SH, Abtl. 7;[54.1888973, 9.3531471];2303;('54.20204341852792', '9.409725067561734');3,9720918850520346
Dithmarschen;Osterrade;Vestas V112 3 MW;Vestas V112/3000;Vestas;94.0;112.0;106,5 dB(A)/104,5 dB(A);3000;kW Nennleist. Rotor.;32525768;6005755;13.03.2014 00:00;13.10.2014 00:00;in Betrieb;51086419252;9;13.07.2021;LLUR SH, Abtl. 7;[54.1888973, 9.3531471];2303;('54.19918059487756', '9.394996213145697');2,96163795977753
Dithmarschen;Osterrade;Vestas V112 3 MW;Vestas V112/3000;Vestas;94.0;112.0;106.5;3000;kW Nennleist. Rotor.;32526104;6005802;24.03.2014 00:00;11.11.2014 00:00;in Betrieb;51086419252;10;13.07.2021;LLUR SH, Abtl. 7;[54.1888973, 9.3531471];2303;('54.1995860075082', '9.400150681047032');3,2905445287207162
Dithmarschen;Osterrade;Vestas V112 3 MW;Vestas V112/3000;Vestas;94.0;112.0;106,5 dB(A)/106,5 dB(A);3000;kW Nennleist. Rotor.;32526466;6005834;25.03.2015 00:00;17.12.2015 00:00;in Betrieb;51086419252;11;13.07.2021;LLUR SH, Abtl. 7;[54.1888973, 9.3531471];2303;('54.19985504719915', '9.40570247754991');3,640672905385503
Dithmarschen;Norderheistedt;Vestas V112 3,3 MW;Vestas V112/3300;Vestas;119.0;112.0;106,6 dB(A)/106,6 dB(A);3300;kW Nennleist. Rotor.;32507976;6012081;25.03.2014 00:00;10.10.2014 00:00;in Betrieb;51080496907;3;13.07.2021;LLUR SH, Abtl. 7;[54.2468747, 9.1398564];1200;('54.256621295164855', '9.1224332297063');1,5705572404512527
Dithmarschen;Norderheistedt;Vestas V112 3,3 MW;Vestas V112/3300;Vestas;119.0;112.0;106,9 dB(A)/106,9 dB(A);3300;kW Nennleist. Rotor.;32508028;6011801;25.03.2014 00:00;10.10.2014 00:00;in Betrieb;51080496907;4;13.07.2021;LLUR SH, Abtl. 7;[54.2468747, 9.1398564];1200;('54.254103978380705', '9.123223935872023');1,3501325872736567
Dithmarschen;Norderheistedt;Vestas V112 3,3 MW;Vestas V112/3300;Vestas;119.0;112.0;107,1 dB(A)/107,1 dB(A);3300;kW Nennleist. Rotor.;32508359;6012178;25.03.2014 00:00;02.10.2014 00:00;in Betrieb;51080496907;5;13.07.2021;LLUR SH, Abtl. 7;[54.2468747, 9.1398564];1200;('54.25748697007752', '9.128315048519243');1,4004393351633315
Dithmarschen;TensbÃÂÃÂ¼ttel-RÃÂÃÂ¶st;Vestas V112 3,3 MW;Vestas V112/3300;Vestas;119.0;112.0;106,5 dB(A)/104,4 dB(A);3300;kW Nennleist. Rotor.;32517284;5996297;15.08.2016 00:00;15.03.2017 00:00;in Betrieb;51138515561;1;13.07.2021;LLUR SH, Abtl. 7;[54.1194562, 9.239453];1200;('54.11453217668992', '9.264405022287281');1,721247952159428
Dithmarschen;Oesterwurth;Vestas V112 3,3 MW;Vestas V112/3300;Vestas;119.0;112.0;103,3 dB(A) / 106,5 dB(A);3300;kW Nennleist. Rotor.;32500661;6007144;18.11.2014 00:00;10.12.2015 00:00;in Betrieb;51140437465;1;13.07.2021;LLUR SH, Abtl. 7;[54.2167, 8.98333];788;('54.21231142465005', '9.010135619787842');1,815694652199364
Dithmarschen;Oesterwurth;Vestas V112 3,3 MW;Vestas V112/3300;Vestas;119.0;112.0;103,5 dB(A) / 106,5 dB(A);3300;kW Nennleist. Rotor.;32500479;6006890;18.11.2014 00:00;03.12.2015 00:00;in Betrieb;51140437465;2;13.07.2021;LLUR SH, Abtl. 7;[54.2167, 8.98333];788;('54.21002877670273', '9.007344469296187');1,733772187777086
Dithmarschen;Oesterwurth;Vestas V112 3,3 MW;Vestas V112/3300;Vestas;119.0;112.0;102,3 dB(A) / 106,5 dB(A) ;3300;kW Nennleist. Rotor.;32500180;6006807;18.11.2014 00:00;27.11.2015 00:00;in Betrieb;51140437465;3;13.07.2021;LLUR SH, Abtl. 7;[54.2167, 8.98333];788;('54.209282997934686', '9.00275987611698');1,5127562138368076
Dithmarschen;Volsemenhusen;Vestas V112 3.0 MW;Vestas V112/3000;Vestas;84.0;112.0;106.5;3000;kW Nennleist. Rotor.;32505042;5982442;15.03.2011 00:00;15.11.2011 00:00;in Betrieb;51119381750;3;13.07.2021;LLUR SH, Abtl. 7;[53.966405, 9.0639808];1200;('53.99027147994598', '9.07690099668854');2,7884229154187627
